0.5080231800016766,0.9861840748607792,0.5780615031720443,0.9907556330914499,0.08204339067534883,
0.43157066845062797,0.9108558842466572,0.07122089453224467,0.5715057366284096,0.013634967662613406,
0.802507862915294,0.9856138348143925,0.3716330685376804,0.4497910829229692,0.214941363349621,
0.5874707652029497,0.8927118705712358,0.6545813116320478,0.9939815624951676,0.7237542676844898,
0.6569616388625205,0.08438972103567988,0.21827721220238427,0.30023600172134834,0.2310606089219278,
0.105838187747195,0.6623367423539217,0.46017689976830267,0.09640885773135976,0.43452641255294844,
0.7262477358987905,0.47423563511341327,0.9429992760608444,0.4886289240696583,0.45906339062693835,
0.253013250206497,0.28780581614931133,0.5809634256234261,0.10850382856108365,0.48836727594681384,
0.7648873355482497,0.23349662243445013,0.9665337922448465,0.3056066204330581,0.9119448905848055,
0.5398552202658781,0.14854274887413155,0.9659038632365058,0.7868588434321722,0.4242610674265156,
0.3432672180362405,0.5967390671091304,0.2877715872320288,0.8494115816957652,0.5012592004626271,
0.14791514749699974,0.6215704994743372,0.5111773228829288,0.89161888386424,0.7716617544927148,
0.9681650671946069,0.3245908354752426,0.9498736521496117,0.6075709126036333,0.021740960317651492,
0.053452309983963664,0.8642994072705305,0.5165847465454546,0.7552130110260795,0.764978717706102,
0.9036445968191813,0.6529814100308566,0.45038802111716036,0.40127539650062516,0.07613115673857951,
0.889282541221613,0.7638875874739205,0.6510098481173056,0.8277705572618489,0.016231943074630162,
0.35766984374801913,0.4775196265379694,0.13744763909328095,0.32847148919686264,0.41302847543529486,
0.11368759533347239,0.5468883514609103,0.6762673502984281,0.16823624951653215,0.06926928506567143,
0.375542238192336,0.3146155261418583,0.4725391600789266,0.7129587233824236,0.6135738652825413,
0.9132829458303353,0.23299676857786233,0.28933074695013483,0.7605723982725582,0.904816368248795,
0.5457030407371308,0.8098991377193676,0.18325136074023285,0.9422780755326635,0.24921124791962612,
0.1178820738116041,0.4023258556790553,0.614444354246762,0.6155252958509055,0.5678668292531884,
0.08691791797358317,0.7234283325815133,0.9028094940481401,0.18441850958624884,0.4342546770643484,
0.3681663741867389,0.5340068712087809,0.8677784166088072,0.04308886774869769,0.7969331353700926,
0.7368463259312421,0.20014912204984514,0.3511837748406058,0.4930269713744967,0.5832569465442551,
0.6726654819686241,0.20037083497195918,0.23999448030521786,0.4999978661339364,0.7010017486336017,
0.11709993364353466,0.9762387969619272,0.48734995615987253,0.6266669442648213,0.4520684213877697,
0.09358332654165058,0.47900588528504584,0.011391933373012586,0.6094276833149821,0.4603390325662896,
0.5038334068840614,0.9236135682079851,0.21423073817009763,0.8566498499067886,0.5689758266454432,
0.5889122310093223,0.21619823842730046,0.6983675953494463,0.4737930682176885,0.7303613074092442,
0.608544285965007,0.8954338218946876,0.08543540787242798,0.16009831759312287,0.6525176833943396,
0.4417235695632201,0.9593813085898715,0.7000290957936437,0.24147808762019696,0.8655311796185812,
0.5720595236083725,0.30742787382773806,0.31274080945663396,0.98335628248998,0.8477151302282621,
0.36029794202414445,0.021087787225569032,0.4943734970862893,0.10796786170046424,0.41770873265597797,
